work_group_id	history_group_id	review_path	source_anchor	thread_count	review_source_count	available_review_source_count	unavailable_review_source_count	unchanged_review_source_count	changed_review_source_count	merged_anchor_count	current_path_state	path_change_candidate_count	path_change_candidates	single_change_candidate	validation_gate	history_state	next_action
work-r3v-physical-device-c-r3v-physical-device-init-properties-struct-087d6f8518c2	history-changed-since-review-warning-clean-driver-build-and-focused-test-41f364cefea2	src/amd/r300/vulkan/r3v_physical_device.c	r3v physical device init properties struct vk properties const props	1	1	1	0	0	1	1	present	18	24e9863bb0a297de10298b8de7a33e6cfcbbd986;e50678009138c99f30b83aea23ae083213b8a58c;41d774592cb536a8f74e5247c9a9a855725b397e;a988c2cf707f0190580ac4099b70670084905be3;b6df2f8ef84dda8b2c505b389e50e3faadada672;a015140709531fdfbb364921ce32e9c3fa56c14c;23809ecb8d46f6153311d7cfa4419b0c57e88a75;a3d731fddaf773e547e3a057a93394025833e651;8e1387b5c97e329dd7b12f9937d691611c40f63e;e68f40792d4bbdcc1961cae439a8b0264c25c9ce;d2b2d888ed784999a7c90886228532021b52d268;13683abd6ad3fcbf0d052d1a63b24793b59211fa;1d0ecc2e4930d7ebb2c0c0cfb2bf577f02c885b8;ebc8348c2ec8951c28056c17b036a365856cd12a;bd7fcf75397e409a3d1e15e595e940d6411dffc3;93ff2e17aeca881926adb92dc6493bb34018be2a;5453c84376b798dd7cc68a5f65defc68037c4b15;3bfafd1e35a20b7024389b1ae47af94d979e27fd		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-rename-ratchet-py-original-line-122-4879ede8fa40	history-changed-since-review-python-test-black-and-ruff-2e26bae9610f	src/amd/r300/vulkan/tests/r3v_rename_ratchet.py	original line 122	1	1	1	0	0	1	1	present	5	1a09900f7b5b27eaeb25fd2cbdb1ccc50c5b173a;a24c5eb9c24106737bcfd940abf27d228afd25b9;774bc806f808ee2b73791c12fe09b850d4bf55ea;3121a86c5cffac9d20016e0d51123c5c667f7b10;8abe8b6c821699fa18459070f9a9f4489c7d2724		python-test-black-and-ruff	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-rename-ratchet-py-original-line-71-bdd5f6f80b13	history-changed-since-review-python-test-black-and-ruff-2e26bae9610f	src/amd/r300/vulkan/tests/r3v_rename_ratchet.py	original line 71	1	1	1	0	0	1	1	present	5	1a09900f7b5b27eaeb25fd2cbdb1ccc50c5b173a;a24c5eb9c24106737bcfd940abf27d228afd25b9;774bc806f808ee2b73791c12fe09b850d4bf55ea;3121a86c5cffac9d20016e0d51123c5c667f7b10;8abe8b6c821699fa18459070f9a9f4489c7d2724		python-test-black-and-ruff	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-rename-allowlist-txt-original-line-14-40a92d3cde2c	history-changed-since-review-documentation-symbol-and-link-check-9dbf021bac16	docs/r3v-rename-allowlist.txt	original line 14	1	1	1	0	0	1	1	present	6	91836a959f1cfda67e5c78a812bc0d90d0a03e90;a015140709531fdfbb364921ce32e9c3fa56c14c;6c32b4e315c631480f42c9540fd36ec64b0f18e5;23809ecb8d46f6153311d7cfa4419b0c57e88a75;3121a86c5cffac9d20016e0d51123c5c667f7b10;8abe8b6c821699fa18459070f9a9f4489c7d2724		documentation-symbol-and-link-check	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-rename-ratchet-py-original-line-118-a64276270e43	history-changed-since-review-python-test-black-and-ruff-2e26bae9610f	src/amd/r300/vulkan/tests/r3v_rename_ratchet.py	original line 118	1	1	1	0	0	1	1	present	5	1a09900f7b5b27eaeb25fd2cbdb1ccc50c5b173a;a24c5eb9c24106737bcfd940abf27d228afd25b9;774bc806f808ee2b73791c12fe09b850d4bf55ea;3121a86c5cffac9d20016e0d51123c5c667f7b10;8abe8b6c821699fa18459070f9a9f4489c7d2724		python-test-black-and-ruff	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-rename-ratchet-py-original-line-38-c4f30cf20c32	history-changed-since-review-python-test-black-and-ruff-2e26bae9610f	src/amd/r300/vulkan/tests/r3v_rename_ratchet.py	original line 38	1	1	1	0	0	1	1	present	5	1a09900f7b5b27eaeb25fd2cbdb1ccc50c5b173a;a24c5eb9c24106737bcfd940abf27d228afd25b9;774bc806f808ee2b73791c12fe09b850d4bf55ea;3121a86c5cffac9d20016e0d51123c5c667f7b10;8abe8b6c821699fa18459070f9a9f4489c7d2724		python-test-black-and-ruff	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-rename-ratchet-py-original-line-88-12c30eebeffb	history-changed-since-review-python-test-black-and-ruff-2e26bae9610f	src/amd/r300/vulkan/tests/r3v_rename_ratchet.py	original line 88	1	1	1	0	0	1	1	present	5	1a09900f7b5b27eaeb25fd2cbdb1ccc50c5b173a;a24c5eb9c24106737bcfd940abf27d228afd25b9;774bc806f808ee2b73791c12fe09b850d4bf55ea;3121a86c5cffac9d20016e0d51123c5c667f7b10;8abe8b6c821699fa18459070f9a9f4489c7d2724		python-test-black-and-ruff	changed-since-review	inspect-path-change-sequence-against-review-claims
work-driver-root-audit-py-original-line-35-d582aea61d41	history-changed-since-review-python-test-black-and-ruff-ae347061c075	build-infra/scripts/driver_root_audit.py	original line 35	1	1	1	0	0	1	1	present	3	679e17425422212a375a34b5712893fd76b1bfbf;f67f002611b9ce2f703bf32b47c2dce9c3c226b1;4ef62b7e547e76ef64806f2b0d8fc07edb98fe9d		python-test-black-and-ruff	changed-since-review	inspect-path-change-sequence-against-review-claims
work-mesa-profile-sh-original-line-4-3b40fa3bf7e7	history-unchanged-since-review-shellcheck-and-script-test-6f9d39f181b1	build-infra/packaging/mesa-gororoba/mesa-gororoba-profile.sh	original line 4	1	1	1	0	1	0	1	present	0			shellcheck-and-script-test	unchanged-since-review	compare-current-code-with-review-claim
work-pkgbuild-build-b8fcb98748bd	history-changed-since-review-repository-native-focused-check-a2201394b7b8	build-infra/packaging/mesa-gororoba/PKGBUILD	build	2	1	1	0	0	1	1	present	3	4420389af742cd6354dceac2584fd4fd8ad74ec8;292c0318de096554d204725077710d177a3196f2;f743d0f9bec6e673cdd09dfd4554172aaa9b01c7		repository-native-focused-check	changed-since-review	inspect-path-change-sequence-against-review-claims
work-pkgbuild-install-pkgname-install-d2078529a9e0	history-changed-since-review-repository-native-focused-check-34b361d4d7e7	build-infra/packaging/mesa-gororoba-debug-optimized/PKGBUILD	install pkgname install	1	1	1	0	0	1	1	present	7	b994e46a625267a56a6e78ad074d11c2ac5c0296;74e1dd755b905828dd9098207d8d63d77f87e8c8;4420389af742cd6354dceac2584fd4fd8ad74ec8;292c0318de096554d204725077710d177a3196f2;f743d0f9bec6e673cdd09dfd4554172aaa9b01c7;217378421cb218e216d5f4d135101c25a7892a3b;4b965810d471ad11a2c94369a9f75dd127651c3f		repository-native-focused-check	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-implementation-boundaries-md-and-drm-shim-evidence-rather-than-0f646a640c77	history-changed-since-review-documentation-symbol-and-link-check-43e72f6747b1	docs/hardware/r3v-implementation-boundaries.md	and drm shim evidence rather than gpu transfer or silicon evidence broader	1	1	1	0	0	1	1	present	17	d214e70ed81ffdc8b52ab47be9c8206073cf47ed;6bec0aa6fbf13ffedd6b43e5cbf2fd5220b34e9c;41d774592cb536a8f74e5247c9a9a855725b397e;d2b6fe808983612e78eb95cb0000db4e36b38a21;c9bd4e6bc836fe7d172176dd0c977779537d14d5;9e834dbc3131e3998158efb3a8a7815e1622fce1;99e93170475b3f8ff2dee9784c5a0149f503108e;d02bda1a06e35e35f08127a42ace08a0052e6351;0bb1427b518fc30fd6383d39cfe7485beb1b273b;74023eb71b34141ce214b337349fdcec650e7c94;8e1387b5c97e329dd7b12f9937d691611c40f63e;60ae71b6e75360b9cc12dd4b524381da9da7feb4;1a5c07ce10d5efc8592101374468c787899d084b;7dd3f6fbb379de20d3c2c7d983d24523acfdbd84;af766adab77452239b29918eb26f033c0f00b313;31650bf8e57d52a812104aeb6cc60449099a86d1;813f5899cd3d315aa4c84213e5be5101fc03f698		documentation-symbol-and-link-check	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-implementation-boundaries-md-native-initializer-fc6b69c1932e	history-changed-since-review-documentation-symbol-and-link-check-43e72f6747b1	docs/hardware/r3v-implementation-boundaries.md	native initializer	1	1	1	0	0	1	1	present	17	d214e70ed81ffdc8b52ab47be9c8206073cf47ed;6bec0aa6fbf13ffedd6b43e5cbf2fd5220b34e9c;41d774592cb536a8f74e5247c9a9a855725b397e;d2b6fe808983612e78eb95cb0000db4e36b38a21;c9bd4e6bc836fe7d172176dd0c977779537d14d5;9e834dbc3131e3998158efb3a8a7815e1622fce1;99e93170475b3f8ff2dee9784c5a0149f503108e;d02bda1a06e35e35f08127a42ace08a0052e6351;0bb1427b518fc30fd6383d39cfe7485beb1b273b;74023eb71b34141ce214b337349fdcec650e7c94;8e1387b5c97e329dd7b12f9937d691611c40f63e;60ae71b6e75360b9cc12dd4b524381da9da7feb4;1a5c07ce10d5efc8592101374468c787899d084b;7dd3f6fbb379de20d3c2c7d983d24523acfdbd84;af766adab77452239b29918eb26f033c0f00b313;31650bf8e57d52a812104aeb6cc60449099a86d1;813f5899cd3d315aa4c84213e5be5101fc03f698		documentation-symbol-and-link-check	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-implementation-boundaries-md-owned-bo-under-an-explicit-unsnooped-2732e4c47964	history-changed-since-review-documentation-symbol-and-link-check-43e72f6747b1	docs/hardware/r3v-implementation-boundaries.md	owned bo under an explicit unsnooped uma visibility contract	1	1	1	0	0	1	1	present	17	d214e70ed81ffdc8b52ab47be9c8206073cf47ed;6bec0aa6fbf13ffedd6b43e5cbf2fd5220b34e9c;41d774592cb536a8f74e5247c9a9a855725b397e;d2b6fe808983612e78eb95cb0000db4e36b38a21;c9bd4e6bc836fe7d172176dd0c977779537d14d5;9e834dbc3131e3998158efb3a8a7815e1622fce1;99e93170475b3f8ff2dee9784c5a0149f503108e;d02bda1a06e35e35f08127a42ace08a0052e6351;0bb1427b518fc30fd6383d39cfe7485beb1b273b;74023eb71b34141ce214b337349fdcec650e7c94;8e1387b5c97e329dd7b12f9937d691611c40f63e;60ae71b6e75360b9cc12dd4b524381da9da7feb4;1a5c07ce10d5efc8592101374468c787899d084b;7dd3f6fbb379de20d3c2c7d983d24523acfdbd84;af766adab77452239b29918eb26f033c0f00b313;31650bf8e57d52a812104aeb6cc60449099a86d1;813f5899cd3d315aa4c84213e5be5101fc03f698		documentation-symbol-and-link-check	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-implementation-boundaries-md-rg-n-fixed-strings-e-r3v-83347987e20b	history-changed-since-review-documentation-symbol-and-link-check-43e72f6747b1	docs/hardware/r3v-implementation-boundaries.md	rg n fixed strings e r3v native loader application	1	1	1	0	0	1	1	present	17	d214e70ed81ffdc8b52ab47be9c8206073cf47ed;6bec0aa6fbf13ffedd6b43e5cbf2fd5220b34e9c;41d774592cb536a8f74e5247c9a9a855725b397e;d2b6fe808983612e78eb95cb0000db4e36b38a21;c9bd4e6bc836fe7d172176dd0c977779537d14d5;9e834dbc3131e3998158efb3a8a7815e1622fce1;99e93170475b3f8ff2dee9784c5a0149f503108e;d02bda1a06e35e35f08127a42ace08a0052e6351;0bb1427b518fc30fd6383d39cfe7485beb1b273b;74023eb71b34141ce214b337349fdcec650e7c94;8e1387b5c97e329dd7b12f9937d691611c40f63e;60ae71b6e75360b9cc12dd4b524381da9da7feb4;1a5c07ce10d5efc8592101374468c787899d084b;7dd3f6fbb379de20d3c2c7d983d24523acfdbd84;af766adab77452239b29918eb26f033c0f00b313;31650bf8e57d52a812104aeb6cc60449099a86d1;813f5899cd3d315aa4c84213e5be5101fc03f698		documentation-symbol-and-link-check	changed-since-review	inspect-path-change-sequence-against-review-claims
work-readme-md-gallium-draw-software-tcl-because-mesa-classifies-the-d11e6446f556	history-changed-since-review-documentation-symbol-and-link-check-4e255bff5abc	src/amd/r300/vulkan/README.md	gallium draw software tcl because mesa classifies the family with	1	1	1	0	0	1	1	present	30	6594b309ef5ccb3945196308926ce1a2aa893e94;d214e70ed81ffdc8b52ab47be9c8206073cf47ed;41d774592cb536a8f74e5247c9a9a855725b397e;d2b6fe808983612e78eb95cb0000db4e36b38a21;c9bd4e6bc836fe7d172176dd0c977779537d14d5;9e834dbc3131e3998158efb3a8a7815e1622fce1;99e93170475b3f8ff2dee9784c5a0149f503108e;9dc8b06c19483b20dccaa9d455ca30d77be42b3c;8e1387b5c97e329dd7b12f9937d691611c40f63e;88ce4466f7a042a93cb70866208c901bf86433c3;4653e691f1692ad7c7e37835316e6cf7d82fc7bc;225cea235e853f762377956a6329f5e8ab1661b3;7f7feec24572361f74134376433c0ba63f6219c2;4b11002d5b38f01f6477a2878352caea8cd28ac7;26b04af5186ffa9c81c9f86ea67d56a9b2ee9baf;28d2e439d133914edccaa861df6ddaff6bcc1c71;c9d5859cab6f6ca834d731a062b23dfd770da496;00e3c5dd25deb8545a531a6725b0d76c50156e1c;59b77649a80ee880f84ba6a5301467c8cc2c0438;1a5c07ce10d5efc8592101374468c787899d084b;c5861da177d780bb8cf254b0d2777771b1e9c73b;81526f6ae547d3c0d6e7cb30aa26c2215af42e19;e16bfb045fd1ae8096ede8e4af76356ac7f3157e;4420389af742cd6354dceac2584fd4fd8ad74ec8;292c0318de096554d204725077710d177a3196f2;f743d0f9bec6e673cdd09dfd4554172aaa9b01c7;31650bf8e57d52a812104aeb6cc60449099a86d1;813f5899cd3d315aa4c84213e5be5101fc03f698;4337fab9b7e51ae23d0c1db75c0c107ec1a20f29;c3f310b429a8061a7eda94441b306c7b999d5ebc		documentation-symbol-and-link-check	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-physical-device-c-r3v-get-image-format-properties-3dc19611b8c7	history-changed-since-review-warning-clean-driver-build-and-focused-test-e3d6d90206eb	src/amd/r300/vulkan/r3v_physical_device.c	r3v get image format properties	5	2	2	0	0	2	2	present	17	e50678009138c99f30b83aea23ae083213b8a58c;41d774592cb536a8f74e5247c9a9a855725b397e;a988c2cf707f0190580ac4099b70670084905be3;b6df2f8ef84dda8b2c505b389e50e3faadada672;a015140709531fdfbb364921ce32e9c3fa56c14c;23809ecb8d46f6153311d7cfa4419b0c57e88a75;a3d731fddaf773e547e3a057a93394025833e651;8e1387b5c97e329dd7b12f9937d691611c40f63e;e68f40792d4bbdcc1961cae439a8b0264c25c9ce;d2b2d888ed784999a7c90886228532021b52d268;13683abd6ad3fcbf0d052d1a63b24793b59211fa;1d0ecc2e4930d7ebb2c0c0cfb2bf577f02c885b8;ebc8348c2ec8951c28056c17b036a365856cd12a;bd7fcf75397e409a3d1e15e595e940d6411dffc3;93ff2e17aeca881926adb92dc6493bb34018be2a;5453c84376b798dd7cc68a5f65defc68037c4b15;3bfafd1e35a20b7024389b1ae47af94d979e27fd		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-submit-order-harness-c-original-line-229-be77caafb553	history-changed-since-review-warning-clean-driver-build-and-focused-test-4f59fd85673b	src/amd/r300/vulkan/tests/r3v_native_submit_order_harness.c	original line 229	1	1	1	0	0	1	1	present	24	c1c76da5053cb35655bd2c46a95fe027fb255e60;e50678009138c99f30b83aea23ae083213b8a58c;6594b309ef5ccb3945196308926ce1a2aa893e94;c096215370bdb9dd72176529c0975c271596d5a6;01cce6697e2122401327f7dbc7d873adb7b0a897;d214e70ed81ffdc8b52ab47be9c8206073cf47ed;41d774592cb536a8f74e5247c9a9a855725b397e;d2b6fe808983612e78eb95cb0000db4e36b38a21;c9bd4e6bc836fe7d172176dd0c977779537d14d5;966ab4bfce7b70d429f659d57c4e91c64a70f7b8;1ad514dc9e39a5ce3e6373bc35fc84c5c95dbb0c;a988c2cf707f0190580ac4099b70670084905be3;812cf7df40581a3ccb779baf92fe18a83a552220;0f807535cfda5bf35b33bd8869a80d5480b566e4;275a5279249d527c349f4dfdd4f93cf66e6123eb;bd7fcf75397e409a3d1e15e595e940d6411dffc3;93ff2e17aeca881926adb92dc6493bb34018be2a;5453c84376b798dd7cc68a5f65defc68037c4b15;682648a30f9fe5db7f18772bd953af2e44099437;393cb870255352a00fc9859f2d6624e3f10b2b87;73b4fc07196b5bc9e5505406dfc34f4269407165;c7dae69423791abaefee49603b2d45e62086ac19;7dd3f6fbb379de20d3c2c7d983d24523acfdbd84;af766adab77452239b29918eb26f033c0f00b313		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-submit-order-harness-c-original-line-236-d596cce2f069	history-changed-since-review-warning-clean-driver-build-and-focused-test-4f59fd85673b	src/amd/r300/vulkan/tests/r3v_native_submit_order_harness.c	original line 236	1	1	1	0	0	1	1	present	24	c1c76da5053cb35655bd2c46a95fe027fb255e60;e50678009138c99f30b83aea23ae083213b8a58c;6594b309ef5ccb3945196308926ce1a2aa893e94;c096215370bdb9dd72176529c0975c271596d5a6;01cce6697e2122401327f7dbc7d873adb7b0a897;d214e70ed81ffdc8b52ab47be9c8206073cf47ed;41d774592cb536a8f74e5247c9a9a855725b397e;d2b6fe808983612e78eb95cb0000db4e36b38a21;c9bd4e6bc836fe7d172176dd0c977779537d14d5;966ab4bfce7b70d429f659d57c4e91c64a70f7b8;1ad514dc9e39a5ce3e6373bc35fc84c5c95dbb0c;a988c2cf707f0190580ac4099b70670084905be3;812cf7df40581a3ccb779baf92fe18a83a552220;0f807535cfda5bf35b33bd8869a80d5480b566e4;275a5279249d527c349f4dfdd4f93cf66e6123eb;bd7fcf75397e409a3d1e15e595e940d6411dffc3;93ff2e17aeca881926adb92dc6493bb34018be2a;5453c84376b798dd7cc68a5f65defc68037c4b15;682648a30f9fe5db7f18772bd953af2e44099437;393cb870255352a00fc9859f2d6624e3f10b2b87;73b4fc07196b5bc9e5505406dfc34f4269407165;c7dae69423791abaefee49603b2d45e62086ac19;7dd3f6fbb379de20d3c2c7d983d24523acfdbd84;af766adab77452239b29918eb26f033c0f00b313		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-submit-order-harness-c-original-line-727-abaa3d9a6943	history-changed-since-review-warning-clean-driver-build-and-focused-test-4f59fd85673b	src/amd/r300/vulkan/tests/r3v_native_submit_order_harness.c	original line 727	1	1	1	0	0	1	1	present	24	c1c76da5053cb35655bd2c46a95fe027fb255e60;e50678009138c99f30b83aea23ae083213b8a58c;6594b309ef5ccb3945196308926ce1a2aa893e94;c096215370bdb9dd72176529c0975c271596d5a6;01cce6697e2122401327f7dbc7d873adb7b0a897;d214e70ed81ffdc8b52ab47be9c8206073cf47ed;41d774592cb536a8f74e5247c9a9a855725b397e;d2b6fe808983612e78eb95cb0000db4e36b38a21;c9bd4e6bc836fe7d172176dd0c977779537d14d5;966ab4bfce7b70d429f659d57c4e91c64a70f7b8;1ad514dc9e39a5ce3e6373bc35fc84c5c95dbb0c;a988c2cf707f0190580ac4099b70670084905be3;812cf7df40581a3ccb779baf92fe18a83a552220;0f807535cfda5bf35b33bd8869a80d5480b566e4;275a5279249d527c349f4dfdd4f93cf66e6123eb;bd7fcf75397e409a3d1e15e595e940d6411dffc3;93ff2e17aeca881926adb92dc6493bb34018be2a;5453c84376b798dd7cc68a5f65defc68037c4b15;682648a30f9fe5db7f18772bd953af2e44099437;393cb870255352a00fc9859f2d6624e3f10b2b87;73b4fc07196b5bc9e5505406dfc34f4269407165;c7dae69423791abaefee49603b2d45e62086ac19;7dd3f6fbb379de20d3c2c7d983d24523acfdbd84;af766adab77452239b29918eb26f033c0f00b313		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r300-retained-route-digests-h-original-line-21-1cc15cd19e5e	history-changed-since-review-warning-clean-driver-build-and-focused-test-f25081673a48	src/amd/r300/common/tests/r300_retained_route_digests.h	original line 21	1	1	1	0	0	1	1	present	1	0f807535cfda5bf35b33bd8869a80d5480b566e4	0f807535cfda5bf35b33bd8869a80d5480b566e4	warning-clean-driver-build-and-focused-test	changed-since-review	verify-single-path-change-against-review-claims
work-r3v-native-route-timing-digest-test-c-main-void-34efd76d8d3c	history-changed-since-review-warning-clean-driver-build-and-focused-test-9609119bb577	src/amd/r300/vulkan/tests/r3v_native_route_timing_digest_test.c	main void	1	1	1	0	0	1	1	present	3	4eb06a49be58551844a93a51de5639cf64f3558a;7dd3f6fbb379de20d3c2c7d983d24523acfdbd84;af766adab77452239b29918eb26f033c0f00b313		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r300-vertex-spirv-c-admit-module-const-uint32-t-words-6bb0947e38d3	history-current-path-missing-warning-clean-driver-build-and-focused-test-ca6057482616	src/amd/r300/common/r300_vertex_spirv.c	admit module const uint32 t words size t word count	1	1	1	0	0	0	1	missing	0			warning-clean-driver-build-and-focused-test	current-path-missing	locate-replacement-or-prove-supersession
work-r300-cpu-vertex-c-r300-cpu-vertex-gather-baseline-ba812ac4b422	history-unchanged-since-review-warning-clean-driver-build-and-focused-test-386e4ec442e6	src/amd/r300/cpu/r300_cpu_vertex.c	r300 cpu vertex gather baseline	1	1	1	0	1	0	1	present	0			warning-clean-driver-build-and-focused-test	unchanged-since-review	compare-current-code-with-review-claim
work-r3v-native-submit-order-harness-c-run-arm-enum-arm-e2b8586c7be2	history-changed-since-review-warning-clean-driver-build-and-focused-test-86641b260da8	src/amd/r300/vulkan/tests/r3v_native_submit_order_harness.c	run arm enum arm arm const char name	2	2	2	0	0	2	2	present	22	6594b309ef5ccb3945196308926ce1a2aa893e94;c096215370bdb9dd72176529c0975c271596d5a6;01cce6697e2122401327f7dbc7d873adb7b0a897;d214e70ed81ffdc8b52ab47be9c8206073cf47ed;41d774592cb536a8f74e5247c9a9a855725b397e;d2b6fe808983612e78eb95cb0000db4e36b38a21;c9bd4e6bc836fe7d172176dd0c977779537d14d5;966ab4bfce7b70d429f659d57c4e91c64a70f7b8;1ad514dc9e39a5ce3e6373bc35fc84c5c95dbb0c;a988c2cf707f0190580ac4099b70670084905be3;812cf7df40581a3ccb779baf92fe18a83a552220;0f807535cfda5bf35b33bd8869a80d5480b566e4;275a5279249d527c349f4dfdd4f93cf66e6123eb;bd7fcf75397e409a3d1e15e595e940d6411dffc3;93ff2e17aeca881926adb92dc6493bb34018be2a;5453c84376b798dd7cc68a5f65defc68037c4b15;682648a30f9fe5db7f18772bd953af2e44099437;393cb870255352a00fc9859f2d6624e3f10b2b87;73b4fc07196b5bc9e5505406dfc34f4269407165;c7dae69423791abaefee49603b2d45e62086ac19;7dd3f6fbb379de20d3c2c7d983d24523acfdbd84;af766adab77452239b29918eb26f033c0f00b313		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r300-vertex-stream-h-struct-r300-vertex-stream-7a2a30d0e690	history-changed-since-review-warning-clean-driver-build-and-focused-test-f4e20dbeb41e	src/amd/r300/common/r300_vertex_stream.h	struct r300 vertex stream	1	1	1	0	0	1	1	present	1	c9bd4e6bc836fe7d172176dd0c977779537d14d5	c9bd4e6bc836fe7d172176dd0c977779537d14d5	warning-clean-driver-build-and-focused-test	changed-since-review	verify-single-path-change-against-review-claims
